For this combination [['tanh', 5], ['tanh', 5], ['tanh', 5], 'tanh'], R is -2.77
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['relu', 10], ['tanh', 5], ['linear', 5], 'linear'], R is -5.40
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['relu', 10], ['tanh', 5], ['linear', 5], 'relu'], R is -0.42
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['relu', 18], ['tanh', 5], ['linear', 5], 'tanh'], R is -1.85
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['relu', 18], ['tanh', 5], ['linear', 5], 'linear'], R is -5.78
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['relu', 18], ['tanh', 5], ['linear', 5], 'relu'], R is -2.40
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['relu', 50], ['tanh', 5], ['linear', 5], 'tanh'], R is -0.79
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['relu', 50], ['tanh', 5], ['linear', 5], 'linear'], R is -2.34
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['relu', 50], ['tanh', 5], ['linear', 5], 'relu'], R is -0.18
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['tanh', 5], ['tanh', 5], ['linear', 10], 'tanh'], R is -1.92
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['tanh', 5], ['tanh', 5], ['linear', 10], 'linear'], R is -16.33
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['tanh', 5], ['tanh', 5], ['linear', 10], 'relu'], R is -0.06
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['tanh', 10], ['tanh', 5], ['linear', 10], 'tanh'], R is -3.20
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['tanh', 10], ['tanh', 5], ['linear', 10], 'linear'], R is -12.26
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['tanh', 10], ['tanh', 5], ['linear', 10], 'relu'], R is -0.07
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['tanh', 18], ['tanh', 5], ['linear', 10], 'tanh'], R is -5.87
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['tanh', 18], ['tanh', 5], ['linear', 10], 'linear'], R is -4.95
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['tanh', 18], ['tanh', 5], ['linear', 10], 'relu'], R is -1.28
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['tanh', 50], ['tanh', 5], ['linear', 10], 'tanh'], R is -4.24
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['tanh', 50], ['tanh', 5], ['linear', 10], 'linear'], R is -4.34
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['tanh', 50], ['tanh', 5], ['linear', 10], 'relu'], R is -0.13
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['linear', 5], ['tanh', 5], ['linear', 10], 'tanh'], R is -8.05
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['linear', 5], ['tanh', 5], ['linear', 10], 'linear'], R is -9.18
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['linear', 5], ['tanh', 5], ['linear', 10], 'relu'], R is -3.59
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['linear', 10], ['tanh', 5], ['linear', 10], 'tanh'], R is -2.03
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['linear', 10], ['tanh', 5], ['linear', 10], 'linear'], R is -2.93
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['linear', 10], ['tanh', 5], ['linear', 10], 'relu'], R is -0.06
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['linear', 18], ['tanh', 5], ['linear', 10], 'tanh'], R is -1.24
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['linear', 18], ['tanh', 5], ['linear', 10], 'linear'], R is -5.89
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['linear', 18], ['tanh', 5], ['linear', 10], 'relu'], R is -0.07
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['linear', 50], ['tanh', 5], ['linear', 10], 'tanh'], R is -0.88
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['linear', 50], ['tanh', 5], ['linear', 10], 'linear'], R is -1.24
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['linear', 50], ['tanh', 5], ['linear', 10], 'relu'], R is -0.06
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['relu', 5], ['tanh', 5], ['linear', 10], 'tanh'], R is -0.77
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['relu', 5], ['tanh', 5], ['linear', 10], 'linear'], R is -5.51
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['relu', 5], ['tanh', 5], ['linear', 10], 'relu'], R is -0.17
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['relu', 10], ['tanh', 5], ['linear', 10], 'tanh'], R is -0.82
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['relu', 10], ['tanh', 5], ['linear', 10], 'linear'], R is -8.65
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] For this combination [['relu', 10], ['tanh', 5], ['linear', 10], 'relu'], R is -4.87
The best_R for now is 0.0000 and combination is [['none', 'none'], ['none', 'none']] 
