run	l_neg[m]	l_sep[m]	l_pos[m]	Rp_neg[m]	Rp_pos[m]	epsilon_f_neg[1]	epsilon_f_pos[1]	epsilon_neg[1]	epsilon_sep[1]	epsilon_pos[1]	Cdl_neg[uF/cm^2]	Cdl_pos[uF/cm^2]	c0[mol/m^3]	D[m^2/s]	Ds_neg[m^2/s]	Ds_pos[m^2/s]	i0_neg[A/m^2]	i0_pos[A/m^2]	tP[1]	aa_neg[1]	aa_pos[1]	kappa_0[S/m]	sigma_neg[S/m]	sigma_pos[S/m]	dUdcp_neg[V*cm^3/mol]	dUdcp_pos[V*cm^3/mol]	d2Udcp2_neg[V*cm^6/mol^2]	d2Udcp2_pos[V*cm^6/mol^2]	d3Udcp3_neg[V*cm^9/mol^3]	d3Udcp3_pos[V*cm^9/mol^3]	100000.0_real	100000.0_imag	46415.89_real	46415.89_imag	21544.35_real	21544.35_imag	10000.0_real	10000.0_imag	4641.589_real	4641.589_imag	2154.435_real	2154.435_imag	1000.0_real	1000.0_imag	464.1589_real	464.1589_imag	215.4435_real	215.4435_imag	100.0_real	100.0_imag	46.41589_real	46.41589_imag	21.54435_real	21.54435_imag	10.0_real	10.0_imag	4.641589_real	4.641589_imag	2.154435_real	2.154435_imag	1.0_real	1.0_imag	0.4641589_real	0.4641589_imag	0.2154435_real	0.2154435_imag	0.1_real	0.1_imag	0.04641589_real	0.04641589_imag	0.02154435_real	0.02154435_imag	0.01_real	0.01_imag	0.004641589_real	0.004641589_imag	0.002154435_real	0.002154435_imag	0.001_real	0.001_imag
250	0.0003864697265625	3.8093750000000015e-05	0.0009627685546875	1.4306152343750006e-05	1.3236328124999995e-05	0.0001171875	0.0242578125	0.36669921875	0.477001953125	0.24892578125	99.1298828125	47.8896484375	3492.67578125	9.77763671875e-10	2.104951954407344e-11	6.45015739795095e-15	9.4794921875	5.5435755329303325	0.419873046875	0.6482421875000001	0.7947265625000002	3.4713867187500003	372.1496846330271	25.099609375	-2.1096905134061714	-16.39999629748447	0.16216642306473647	3.3301280821447365	-87.97027254868202	546.1408821732275	0.0003938002	-3.6967820000000003e-05	0.0004111699	-5.443963000000001e-05	0.00043676980000000005	-7.997023e-05	0.00047453089999999995	-0.0001172511	0.0005304407	-0.00017146689999999998	0.0006139324	-0.0002494871	0.0007406895	-0.0003589175	0.000938108	-0.0005022901999999999	0.001249728	-0.0006538215	0.001692664	-0.0007064591	0.002105075	-0.0005423002	0.002300155	-0.00030734919999999996	0.002355873	-0.0001602306	0.00237101	-9.788471e-05	0.002383835	-9.162638e-05	0.002417397	-0.0001227266	0.0024832920000000002	-0.0001656397	0.002568359	-0.00020911349999999998	0.0026669320000000003	-0.0002686071	0.002795909	-0.0003610621	0.002976835	-0.0004895505999999999	0.003225655	-0.0006564313000000001	0.003558187	-0.0008697065	0.003992949	-0.001145618	0.0045544259999999994	-0.001513843
251	0.0003864697265625	3.8093750000000015e-05	0.0009627685546875	1.4306152343750006e-05	1.3236328124999995e-05	0.0001171875	0.0242578125	0.36669921875	0.477001953125	0.24892578125	99.1298828125	47.8896484375	3492.67578125	9.77763671875e-10	2.104951954407344e-11	6.45015739795095e-15	9.4794921875	5.5435755329303325	0.419873046875	0.6482421875000001	0.7947265625000002	3.4713867187500003	372.1496846330271	25.099609375	-2.1096905134061714	-16.39999629748447	0.08640192878152562	175.8398025857573	-25425.730390229437	1.0721941602677596	0.0003938002	-3.6967820000000003e-05	0.0004111699	-5.443963000000001e-05	0.00043676980000000005	-7.997023e-05	0.00047453089999999995	-0.0001172511	0.0005304407	-0.00017146689999999998	0.0006139324	-0.0002494871	0.0007406895	-0.0003589175	0.000938108	-0.0005022901999999999	0.001249728	-0.0006538215	0.001692664	-0.0007064591	0.002105075	-0.0005423002	0.002300155	-0.00030734919999999996	0.002355873	-0.0001602306	0.00237101	-9.788471e-05	0.002383835	-9.162638e-05	0.002417397	-0.0001227266	0.0024832920000000002	-0.0001656397	0.002568359	-0.00020911349999999998	0.0026669320000000003	-0.0002686071	0.002795909	-0.0003610621	0.002976835	-0.0004895505999999999	0.003225655	-0.0006564313000000001	0.003558187	-0.0008697065	0.003992949	-0.001145618	0.0045544259999999994	-0.001513843
252	0.0003864697265625	3.8093750000000015e-05	0.0009627685546875	1.4306152343750006e-05	1.3236328124999995e-05	0.0001171875	0.0242578125	0.36669921875	0.477001953125	0.24892578125	99.1298828125	47.8896484375	3492.67578125	9.77763671875e-10	2.104951954407344e-11	6.45015739795095e-15	13.6357421875	3.939865493873954	0.419873046875	0.6482421875000001	0.7947265625000002	3.4713867187500003	372.1496846330271	25.099609375	-2.1096905134061714	-16.39999629748447	0.08640192878152562	175.8398025857573	-87.97027254868202	546.1408821732275	0.0003937986	-3.696937e-05	0.0004111649	-5.4444569999999995e-05	0.000436754	-7.998597e-05	0.0004744815	-0.00011730120000000001	0.0005302861	-0.0001716267	0.0006134537	-0.0002500021	0.0007392486	-0.0003606067	0.0009340848	-0.0005079876	0.0012409930000000001	-0.0006733355	0.001690418	-0.0007652017	0.002163928	-0.0006439467	0.0024339410000000002	-0.0003892955	0.00252023	-0.00020309330000000002	0.002542793	-0.0001150863	0.0025556479999999998	-9.278758e-05	0.002584121	-0.00011180889999999999	0.002639985	-0.0001464136	0.0027130870000000003	-0.00018478669999999998	0.0027986879999999997	-0.00023960610000000002	0.002912037	-0.00032679869999999996	0.003073974	-0.0004508882	0.00330141	-0.0006156554	0.003611718	-0.0008300378	0.004025264000000001	-0.001111034	0.004569114	-0.001489315
253	0.0003864697265625	3.8093750000000015e-05	0.0009627685546875	1.4306152343750006e-05	1.3236328124999995e-05	0.0001171875	0.0242578125	0.36669921875	0.477001953125	0.24892578125	99.1298828125	47.8896484375	3492.67578125	9.77763671875e-10	2.104951954407344e-11	6.45015739795095e-15	9.4794921875	5.5435755329303325	0.419873046875	0.6482421875000001	0.7947265625000002	4.27373046875	2492.422013229043	6.361328125	-2.1096905134061714	-16.39999629748447	0.08640192878152562	175.8398025857573	-87.97027254868202	546.1408821732275	0.0007446022	-3.3104050000000004e-05	0.0007601486	-4.8715459999999995e-05	0.0007830517	-7.153946999999999e-05	0.0008168283999999999	-0.0001048759	0.0008668341000000001	-0.0001533612	0.0009415061999999999	-0.00022313959999999998	0.0010548719999999999	-0.0003210153	0.001231432	-0.00044925870000000004	0.00151013	-0.0005848295	0.001906323	-0.0006320141999999999	0.002275351	-0.0004852666	0.0024499870000000003	-0.0002750518	0.002499878	-0.0001433643	0.002513422	-8.751058000000001e-05	0.002524866	-8.180483e-05	0.002554787	-0.000109479	0.002613528	-0.0001477296	0.002689354	-0.0001865263	0.002777205	-0.00023969009999999998	0.002892159	-0.0003224405	0.003053534	-0.0004377174	0.003275812	-0.0005878349	0.003573452	-0.0007800792999999999	0.00396335	-0.001029085	0.004467769	-0.001361399
254	0.0003864697265625	3.8093750000000015e-05	0.0009627685546875	1.4306152343750006e-05	1.3236328124999995e-05	0.0912890625	0.0983203125	0.28583984375	0.402294921875	0.43876953125	68.7724609375	25.6533203125	238.76953125	7.03193359375e-10	5.9218982012703924e-15	2.8196507097797714e-13	13.6357421875	3.939865493873954	0.478505859375	0.5615234375	0.7466796875000001	4.27373046875	2492.422013229043	6.361328125	-0.015538398312749741	-2.3927991734281377	0.16216642306473647	3.3301280821447365	25425.730390229437	1.0721941602677596	0.002508833	-2.553779e-05	0.002520641	-3.796694000000001e-05	0.002538394	-5.643236999999999e-05	0.002565183	-8.34433e-05	0.0026055279999999998	-0.0001223803	0.002666698	-0.0001774584	0.002761294	-0.0002518104	0.0029108159999999997	-0.0003390496	0.0031368570000000003	-0.000398099	0.003391617	-0.00034827699999999997	0.003546138	-0.00021403419999999998	0.0035971270000000003	-0.0001081487	0.003609588	-5.19728e-05	0.0036124559999999996	-2.586436e-05	0.003613292	-1.5389479999999998e-05	0.0036140079999999997	-1.407845e-05	0.003615577	-2.062765e-05	0.0036196609999999997	-3.765709e-05	0.0036302870000000003	-7.186513000000001e-05	0.003657516	-0.0001338926	0.003721803	-0.00023303900000000002	0.003850702	-0.0003666507	0.004064675	-0.00051516	0.004362306	-0.0006507049	0.00470539	-0.0007495955
255	0.0004836767578124999	9.65625e-06	0.0004651611328125	1.609619140625e-05	1.2744140625e-05	0.0001171875	0.0242578125	0.36669921875	0.477001953125	0.24892578125	68.7724609375	25.6533203125	238.76953125	7.03193359375e-10	5.9218982012703924e-15	2.8196507097797714e-13	13.6357421875	3.939865493873954	0.419873046875	0.6482421875000001	0.7947265625000002	4.27373046875	2492.422013229043	6.361328125	-0.015538398312749741	-2.3927991734281377	0.16216642306473647	3.3301280821447365	-25425.730390229437	1.0721941602677596	0.00034891410000000006	-4.39918e-05	0.0003695576	-6.456008000000001e-05	0.00039994849999999997	-9.465893e-05	0.0004448196	-0.00013856829999999999	0.0005114854	-0.0002021653	0.0006117688	-0.0002927389	0.0007659294000000001	-0.0004164015	0.001008906	-0.0005660481999999999	0.001381845	-0.0006822913	0.001828797	-0.0006261559	0.002125649	-0.0004001277	0.002229569	-0.0002051421	0.002255543	-9.886638000000001e-05	0.002261603	-4.894059e-05	0.002263377	-2.83958e-05	0.002264763	-2.466741e-05	0.002267652	-3.463336e-05	0.002275199	-6.187394000000001e-05	0.002295049	-0.0001158716	0.002344611	-0.0002094208	0.00245498	-0.00034842559999999996	0.002660782	-0.0005151576	0.002970951	-0.0006674064999999999	0.00334954	-0.0007683872	0.0037174870000000002	-0.0008341380999999999
256	0.0004836767578124999	9.65625e-06	0.0004651611328125	1.609619140625e-05	1.2744140625e-05	0.0912890625	0.0983203125	0.28583984375	0.402294921875	0.43876953125	99.1298828125	47.8896484375	238.76953125	7.03193359375e-10	5.9218982012703924e-15	2.8196507097797714e-13	13.6357421875	3.939865493873954	0.478505859375	0.5615234375	0.7466796875000001	4.27373046875	2492.422013229043	6.361328125	-0.015538398312749741	-2.3927991734281377	0.16216642306473647	3.3301280821447365	25425.730390229437	1.0721941602677596	0.0011437110000000002	-2.1494899999999996e-05	0.0011537280000000001	-3.193403e-05	0.001168737	-4.725884e-05	0.001191097	-6.958526e-05	0.0012243710000000001	-0.0001019502	0.001274226	-0.0001483686	0.001350169	-0.00021309119999999998	0.001468756	-0.0002966339	0.001654836	-0.0003807643	0.0019104579999999999	-0.00040061059999999996	0.0021372179999999998	-0.0003037975	0.002248015	-0.0001729285	0.0022815310000000003	-8.581054e-05	0.002289586	-4.194329000000001e-05	0.002291564	-2.276157e-05	0.0022924860000000003	-1.724364e-05	0.002294054	-2.164401e-05	0.0022983120000000003	-3.7304029999999996e-05	0.0023100829999999997	-6.949371e-05	0.002339831	-0.0001251666	0.002404461	-0.0002073789	0.002521138	-0.0003093258	0.0026951909999999996	-0.000417082	0.002918422	-0.0005310563	0.003211308	-0.0006592445
257	0.0004836767578124999	9.65625e-06	0.0004651611328125	1.609619140625e-05	1.2744140625e-05	0.0912890625	0.0983203125	0.28583984375	0.402294921875	0.43876953125	68.7724609375	25.6533203125	3492.67578125	7.03193359375e-10	5.9218982012703924e-15	2.8196507097797714e-13	13.6357421875	3.939865493873954	0.478505859375	0.5615234375	0.7466796875000001	4.27373046875	2492.422013229043	6.361328125	-0.015538398312749741	-2.3927991734281377	0.16216642306473647	3.3301280821447365	25425.730390229437	1.0721941602677596	0.001148951	-2.708565e-05	0.0011616530000000001	-4.016599e-05	0.001180605	-5.924969e-05	0.001208774	-8.698064e-05	0.001250786	-0.0001270051	0.001314215	-0.00018373279999999998	0.0014121270000000002	-0.0002603676	0.001566752	-0.0003502439	0.001800489	-0.0004105653	0.00206205	-0.0003583274	0.0022212720000000003	-0.0002211733	0.002274758	-0.0001118558	0.002287931	-5.31391e-05	0.002290925	-2.503757e-05	0.002291669	-1.2091389999999998e-05	0.002291994	-6.442104000000001e-06	0.002292373	-4.490533e-06	0.002293033	-4.7829809999999995e-06	0.0022943020000000002	-7.056878e-06	0.002296901	-1.174465e-05	0.002302168	-1.951391e-05	0.0023119489999999998	-3.071513e-05	0.002327718	-4.501095e-05	0.002348613	-6.319932e-05	0.0023741170000000002	-9.250879e-05
258	0.0004836767578124999	9.65625e-06	0.0004651611328125	1.609619140625e-05	1.2744140625e-05	0.0912890625	0.0983203125	0.28583984375	0.402294921875	0.43876953125	68.7724609375	25.6533203125	238.76953125	9.77763671875e-10	2.104951954407344e-11	6.45015739795095e-15	13.6357421875	3.939865493873954	0.478505859375	0.5615234375	0.7466796875000001	4.27373046875	2492.422013229043	6.361328125	-0.015538398312749741	-2.3927991734281377	0.16216642306473647	3.3301280821447365	25425.730390229437	1.0721941602677596	0.001148953	-2.7087290000000003e-05	0.001161656	-4.0168390000000006e-05	0.001180609	-5.925321999999999e-05	0.0012087789999999999	-8.698581e-05	0.001250793	-0.0001270128	0.0013142260000000002	-0.0001837441	0.0014121420000000001	-0.0002603848	0.0015667729999999998	-0.00035027089999999995	0.001800516	-0.0004106103	0.002062079	-0.0003584083	0.00222128	-0.00022134080000000002	0.0022747089999999998	-0.00011227149999999999	0.002287832	-5.415731e-05	0.002290858	-2.736116e-05	0.002291938	-1.711684e-05	0.002293521	-1.666912e-05	0.002296948	-2.4007809999999998e-05	0.002303872	-4.104548e-05	0.002318953	-7.307894e-05	0.002352321	-0.0001258842	0.002418548	-0.0002005483	0.002529866	-0.00029058189999999997	0.002687332	-0.00038879699999999997	0.002891185	-0.0005058647	0.0031751640000000003	-0.000641148
259	0.0004836767578124999	9.65625e-06	0.0004651611328125	1.609619140625e-05	1.2744140625e-05	0.0912890625	0.0983203125	0.28583984375	0.402294921875	0.43876953125	68.7724609375	25.6533203125	238.76953125	7.03193359375e-10	5.9218982012703924e-15	2.8196507097797714e-13	13.6357421875	3.939865493873954	0.478505859375	0.5615234375	0.7466796875000001	4.27373046875	2492.422013229043	6.361328125	-2.1096905134061714	-16.39999629748447	0.16216642306473647	3.3301280821447365	25425.730390229437	1.0721941602677596	0.001148953	-2.7087290000000003e-05	0.001161656	-4.01684e-05	0.001180609	-5.9253230000000006e-05	0.0012087789999999999	-8.698582e-05	0.001250793	-0.0001270128	0.0013142260000000002	-0.000183744	0.001412141	-0.000260384	0.001566764	-0.00035026699999999997	0.0018004579999999998	-0.0004106089	0.0020618620000000002	-0.0003585451	0.002220999	-0.0002220193	0.00227476	-0.0001137578	0.00228842	-5.672405e-05	0.00229212	-3.19074e-05	0.002294433	-2.567886e-05	0.002299405	-3.2891720000000004e-05	0.0023119679999999997	-5.152795e-05	0.00233461	-8.024886e-05	0.002368955	-0.0001249988	0.00242475	-0.0001972701	0.002520661	-0.00030513970000000003	0.002675282	-0.0004507986	0.002899444	-0.0006382451999999999	0.0031957490000000003	-0.0008974847000000001	0.003603283	-0.0012956
260	0.0004836767578124999	9.65625e-06	0.0004651611328125	1.609619140625e-05	1.2744140625e-05	0.0912890625	0.0983203125	0.28583984375	0.402294921875	0.43876953125	68.7724609375	25.6533203125	238.76953125	7.03193359375e-10	5.9218982012703924e-15	2.8196507097797714e-13	13.6357421875	3.939865493873954	0.478505859375	0.5615234375	0.7466796875000001	4.27373046875	2492.422013229043	6.361328125	-0.015538398312749741	-2.3927991734281377	0.08640192878152562	175.8398025857573	25425.730390229437	1.0721941602677596	0.001148953	-2.7087290000000003e-05	0.001161656	-4.01684e-05	0.001180609	-5.9253230000000006e-05	0.0012087789999999999	-8.698583000000001e-05	0.001250793	-0.0001270128	0.0013142260000000002	-0.0001837442	0.0014121420000000001	-0.00026038490000000004	0.0015667729999999998	-0.00035027089999999995	0.001800516	-0.0004106108	0.002062081	-0.0003584124	0.002221306	-0.0002213471	0.002274796	-0.000112224	0.00228798	-5.392515000000001e-05	0.00229101	-2.671302e-05	0.002291867	-1.564595e-05	0.002292545	-1.393557e-05	0.0022940589999999998	-2.010859e-05	0.002298306	-3.659321e-05	0.0023100770000000002	-6.91668e-05	0.002339827	-0.0001250181	0.00240446	-0.0002073123	0.00252114	-0.0003092959	0.002695193	-0.00041706800000000004	0.002918425	-0.0005310492	0.00321131	-0.0006592408
261	0.0004836767578124999	9.65625e-06	0.0004651611328125	1.609619140625e-05	1.2744140625e-05	0.0912890625	0.0983203125	0.28583984375	0.402294921875	0.43876953125	68.7724609375	25.6533203125	238.76953125	7.03193359375e-10	5.9218982012703924e-15	2.8196507097797714e-13	13.6357421875	3.939865493873954	0.478505859375	0.5615234375	0.7466796875000001	4.27373046875	2492.422013229043	6.361328125	-0.015538398312749741	-2.3927991734281377	0.16216642306473647	3.3301280821447365	87.97027254868202	546.1408821732275	0.001148953	-2.7087290000000003e-05	0.001161656	-4.01684e-05	0.001180609	-5.9253230000000006e-05	0.0012087789999999999	-8.698583000000001e-05	0.001250793	-0.0001270128	0.0013142260000000002	-0.0001837442	0.0014121420000000001	-0.00026038490000000004	0.0015667729999999998	-0.00035027089999999995	0.001800516	-0.0004106108	0.002062081	-0.0003584124	0.002221306	-0.0002213471	0.002274796	-0.000112224	0.00228798	-5.392515000000001e-05	0.00229101	-2.671302e-05	0.002291867	-1.564595e-05	0.002292545	-1.393557e-05	0.0022940589999999998	-2.010859e-05	0.002298306	-3.659321e-05	0.0023100770000000002	-6.91668e-05	0.002339827	-0.0001250181	0.00240446	-0.0002073123	0.00252114	-0.0003092959	0.002695193	-0.00041706800000000004	0.002918425	-0.0005310492	0.00321131	-0.0006592408
262	0.0004836767578124999	9.65625e-06	0.0004651611328125	1.609619140625e-05	1.2744140625e-05	0.0912890625	0.0983203125	0.28583984375	0.402294921875	0.43876953125	68.7724609375	25.6533203125	238.76953125	7.03193359375e-10	5.9218982012703924e-15	2.8196507097797714e-13	9.4794921875	5.5435755329303325	0.478505859375	0.5615234375	0.7466796875000001	4.27373046875	2492.422013229043	6.361328125	-0.015538398312749741	-2.3927991734281377	0.16216642306473647	3.3301280821447365	25425.730390229437	1.0721941602677596	0.001148951	-2.708922e-05	0.00116165	-4.01742e-05	0.001180592	-5.927115e-05	0.001208725	-8.704226999999999e-05	0.001250625	-0.0001271931	0.001313713	-0.0001843306	0.001410669	-0.0002623453	0.001563239	-0.0003569736	0.0017968020000000001	-0.0004320321	0.002079285	-0.0004041693	0.002277631	-0.00026608700000000003	0.002351367	-0.0001382904	0.002370188	-6.662930000000001e-05	0.002374505	-3.251552e-05	0.002375623	-1.798973e-05	0.002376275	-1.4282979999999997e-05	0.00237752	-1.879792e-05	0.002380942	-3.325261e-05	0.0023905529999999997	-6.313535e-05	0.002415721	-0.0001164965	0.0024736429999999998	-0.00019911029999999998	0.002585144	-0.0003059732	0.0027587659999999997	-0.0004203457	0.0029843490000000003	-0.0005405908	0.003280688	-0.0006769154
263	0.0004836767578124999	9.65625e-06	0.0004651611328125	1.609619140625e-05	1.2744140625e-05	0.0912890625	0.0983203125	0.28583984375	0.402294921875	0.43876953125	68.7724609375	25.6533203125	238.76953125	7.03193359375e-10	5.9218982012703924e-15	2.8196507097797714e-13	13.6357421875	3.939865493873954	0.478505859375	0.5615234375	0.7466796875000001	3.4713867187500003	372.1496846330271	25.099609375	-0.015538398312749741	-2.3927991734281377	0.16216642306473647	3.3301280821447365	25425.730390229437	1.0721941602677596	0.0005118037	-3.348758e-05	0.0005275226	-4.9172669999999996e-05	0.0005506869	-7.211413e-05	0.0005849179	-0.00010555459999999999	0.000635839	-0.0001539176	0.0007126061999999999	-0.0002225648	0.0008309974	-0.0003154803	0.001017895	-0.0004249389	0.001300859	-0.0005000512	0.001621131	-0.0004396894	0.001818033	-0.0002720844	0.0018839829999999999	-0.0001378824	0.0019002020000000001	-6.619536e-05	0.001903936	-3.267466e-05	0.001905003	-1.888608e-05	0.00190585	-1.636526e-05	0.00190772	-2.304083e-05	0.001912911	-4.131585999999999e-05	0.0019270779999999998	-7.703884e-05	0.001962031	-0.00013677940000000001	0.002035889	-0.0002214266	0.002165701	-0.0003197081	0.002354429	-0.0004100751	0.002581778	-0.000477347	0.00282356	-0.0005374736
264	0.0004836767578124999	9.65625e-06	0.0004651611328125	1.609619140625e-05	1.2744140625e-05	0.0912890625	0.0983203125	0.28583984375	0.402294921875	0.43876953125	68.7724609375	25.6533203125	238.76953125	7.03193359375e-10	5.9218982012703924e-15	2.8196507097797714e-13	13.6357421875	3.939865493873954	0.478505859375	0.5615234375	0.7466796875000001	4.27373046875	2492.422013229043	6.361328125	-0.015538398312749741	-2.3927991734281377	0.16216642306473647	3.3301280821447365	25425.730390229437	1.0721941602677596	0.001148953	-2.7087290000000003e-05	0.001161656	-4.01684e-05	0.001180609	-5.9253230000000006e-05	0.0012087789999999999	-8.698583000000001e-05	0.001250793	-0.0001270128	0.0013142260000000002	-0.0001837442	0.0014121420000000001	-0.00026038490000000004	0.0015667729999999998	-0.00035027089999999995	0.001800516	-0.0004106108	0.002062081	-0.0003584124	0.002221306	-0.0002213471	0.002274796	-0.000112224	0.00228798	-5.392515000000001e-05	0.00229101	-2.671302e-05	0.002291867	-1.564595e-05	0.002292545	-1.393557e-05	0.0022940589999999998	-2.010859e-05	0.002298306	-3.659321e-05	0.0023100770000000002	-6.91668e-05	0.002339827	-0.0001250181	0.00240446	-0.0002073123	0.00252114	-0.0003092959	0.002695193	-0.00041706800000000004	0.002918425	-0.0005310492	0.00321131	-0.0006592408
265	0.0005345947265624999	1.8093750000000006e-05	0.0008146435546874999	1.1868652343750004e-05	1.4986328125e-05	0.0451171875	0.0692578125	0.25419921875	0.758251953125	0.43642578125	37.2548828125	35.5146484375	430.17578125	6.06513671875e-10	1.5784912815331026e-12	8.601423130994412e-16	16.6044921875	40.42743780710059	0.716123046875	0.7232421875000001	0.4197265625000001	4.45888671875	686.0171886077948	15.349609375	-66.71427180413495	-0.05186134191837928	0.011521882381041357	0.4169818842606011	0.20861039120183392	-72.82905713585835	0.0008068195	-3.474121e-05	0.0008232376	-5.098252e-05	0.0008476461999999999	-7.457553e-05	0.0008842847	-0.0001083464	0.0009402325999999999	-0.000155057	0.0010274289999999998	-0.0002139706	0.0011609419999999999	-0.0002702334	0.001337442	-0.0002844827	0.0015010579999999998	-0.0002229847	0.001585861	-0.00013067639999999998	0.001613346	-6.829699e-05	0.001622161	-3.7561679999999995e-05	0.001627215	-2.5343539999999998e-05	0.001632786	-2.3356579999999998e-05	0.0016405089999999998	-2.810554e-05	0.001651785	-3.9013720000000004e-05	0.0016685629999999999	-5.748739000000001e-05	0.001693856	-8.672863000000002e-05	0.001732241	-0.00013189809999999998	0.0017895629999999999	-0.0002003911	0.001865387	-0.0003084567	0.00197569	-0.0005128934	0.002195766	-0.0008662119000000001	0.002602333	-0.0013921220000000002	0.003263727	-0.0021419729999999997
266	0.0006318017578125	3.765625e-05	2.07861328125e-05	1.853369140625e-05	7.4941406249999986e-06	0.0451171875	0.0692578125	0.25419921875	0.758251953125	0.43642578125	37.2548828125	35.5146484375	430.17578125	6.06513671875e-10	1.5784912815331026e-12	8.601423130994412e-16	16.6044921875	40.42743780710059	0.716123046875	0.7232421875000001	0.4197265625000001	4.45888671875	686.0171886077948	15.349609375	-66.71427180413495	-0.05186134191837928	0.011521882381041357	0.4169818842606011	0.20861039120183392	-72.82905713585835	8.762294e-05	-3.8448140000000005e-05	0.0001058258	-5.6357340000000006e-05	0.00013267	-8.210878000000001e-05	0.0001718712	-0.0001194076	0.00023001779999999998	-0.0001733577	0.0003215057	-0.0002514155	0.0004808055	-0.0003422199	0.0007176592999999999	-0.0003744991	0.0009369494999999999	-0.0002923654	0.001046867	-0.0001703374	0.001082529	-8.944267e-05	0.001094586	-4.927635999999999e-05	0.0011012860000000001	-3.2749509999999996e-05	0.00110826	-2.9643829999999998e-05	0.001117903	-3.532863e-05	0.0011320780000000001	-4.885165e-05	0.001153405	-7.174061e-05	0.001185944	-0.0001073907	0.001236147	-0.0001610133	0.00131297	-0.0002375904	0.00142143	-0.0003451296	0.001559117	-0.0005093937	0.001744295	-0.0008164494	0.00208815	-0.0013557579999999999	0.002708947	-0.002175624
267	0.0005345947265624999	1.8093750000000006e-05	0.0008146435546874999	1.1868652343750004e-05	1.4986328125e-05	0.1062890625	0.1133203125	0.39833984375	0.7960449218750001	0.47626953125	37.2548828125	35.5146484375	430.17578125	6.06513671875e-10	1.5784912815331026e-12	8.601423130994412e-16	16.6044921875	40.42743780710059	0.972255859375	0.7865234375000001	0.6716796875000001	4.45888671875	686.0171886077948	15.349609375	-66.71427180413495	-0.05186134191837928	0.011521882381041357	-0.4169818842606011	-0.20861039120183392	72.82905713585835	0.001269471	-1.884541e-05	0.001278315	-2.8001940000000003e-05	0.00129175	-4.135234e-05	0.001312214	-6.0355550000000005e-05	0.001343741	-8.635698e-05	0.001393089	-0.0001183532	0.001467837	-0.0001465876	0.0015623739999999998	-0.0001494354	0.001645582	-0.0001142893	0.0016876760000000001	-6.628818e-05	0.001701206	-3.4448740000000004e-05	0.0017055170000000001	-1.877335e-05	0.0017079629999999998	-1.243359e-05	0.00171064	-1.1163610000000002e-05	0.001714327	-1.309746e-05	0.0017196529999999998	-1.777442e-05	0.0017274329999999998	-2.563373e-05	0.001738862	-3.7904220000000003e-05	0.0017556870000000001	-5.6692449999999996e-05	0.0017799629999999999	-8.520209000000001e-05	0.001810456	-0.0001312675	0.0018545579999999999	-0.00022280150000000002	0.001949284	-0.0003838811	0.00213091	-0.0006232095	0.002436249	-0.0009455372
268	0.0005345947265624999	1.8093750000000006e-05	0.0008146435546874999	1.1868652343750004e-05	1.4986328125e-05	0.0451171875	0.0692578125	0.25419921875	0.758251953125	0.43642578125	6.8974609375	87.5283203125	430.17578125	6.06513671875e-10	1.5784912815331026e-12	8.601423130994412e-16	16.6044921875	40.42743780710059	0.716123046875	0.7232421875000001	0.4197265625000001	4.45888671875	686.0171886077948	15.349609375	-66.71427180413495	-0.05186134191837928	0.011521882381041357	0.4169818842606011	0.20861039120183392	-72.82905713585835	0.0008374917999999999	-6.462772e-05	0.0008688659	-9.412548e-05	0.0009164266999999999	-0.0001356582	0.0009903136999999998	-0.00019056700000000002	0.001106642	-0.0002504	0.001272898	-0.0002782729	0.001435562	-0.00023294049999999998	0.0015345860000000001	-0.0001590061	0.001588253	-9.750631999999999e-05	0.001611957	-5.342587e-05	0.001620232	-2.923475e-05	0.0016241860000000001	-1.8853120000000002e-05	0.001627999	-1.646357e-05	0.001633192	-1.9124029999999997e-05	0.00164076	-2.606887e-05	0.001651955	-3.802028e-05	0.001668682	-5.6994230000000006e-05	0.0016939420000000001	-8.647879000000001e-05	0.001732305	-0.0001317691	0.0017896129999999998	-0.00020032400000000002	0.001865429	-0.0003084244	0.001975728	-0.0005128843	0.0021958060000000002	-0.0008662206	0.00260238	-0.001392148	0.0032637890000000004	-0.00214202
